id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,id,business_id,user_id,stars,date,useful,funny,cool,id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,VF_Ziy35QuJqon35CzNqOQ,uE1sIGWRJwpLPN858FRPRw,HMoBOezcr39lOQwZXKT_6w,3,"2015-01-11 00:00:00",1,0,0,HMoBOezcr39lOQwZXKT_6w,Linda,95,"2010-06-20 00:00:00",7,4,0,1,3.66,0,0,0,0,0,0,0,0,0,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,4IBy-qJogyIQAWc_9VFx-A,Po0QGzgwFrfnGJEi_akCjA,hMwPqwbNQV94fWSBhM4QaQ,4,"2015-04-18 00:00:00",0,0,0,hMwPqwbNQV94fWSBhM4QaQ,Jones,96,"2012-08-14 00:00:00",3,2,2,4,3.79,1,0,0,0,0,3,1,1,1,2,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,nHy3KAt3NOpKPKMFP8LddA,aS1qJzTGyluRT2tJ09Jbaw,hn-mT1rG9FxXvYsII3JiIA,5,"2016-07-03 00:00:00",0,0,0,hn-mT1rG9FxXvYsII3JiIA,"P. O.",39,"2011-08-12 00:00:00",0,1,0,0,3.43,0,0,0,0,0,0,2,0,0,0,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,k_jUWZtru2stu-GUukr9mg,78XbdLi5e42XDxgnxuYacg,hn0MkLzCxqPwPMv2Xtudzw,5,"2016-11-17 00:00:00",0,0,0,hn0MkLzCxqPwPMv2Xtudzw,Gordo,7,"2016-07-29 00:00:00",0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,6lZWXINzDVx9M_HzAhTcWA,dZB5VuI4mCVRz8qQUwUgCg,hnn7Ob1Jg-JZp-kmbNOJ_w,1,"2014-01-18 00:00:00",1,0,0,hnn7Ob1Jg-JZp-kmbNOJ_w,Georgianna,1,"2014-01-18 00:00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,Lff2PO9Y2HlE8m--N8Lekg,aS1qJzTGyluRT2tJ09Jbaw,hNrJhGd0FaNsw7QjvmMo9Q,5,"2016-07-02 00:00:00",0,0,0,hNrJhGd0FaNsw7QjvmMo9Q,Annie,2,"2016-01-17 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,0CSfaMyfjz80BOVszB_orA,dZB5VuI4mCVRz8qQUwUgCg,hOE7V9mOf-NuI8dUpGMnVA,1,"2013-06-23 00:00:00",2,0,0,hOE7V9mOf-NuI8dUpGMnVA,Beth-Anne,8,"2011-09-11 00:00:00",4,0,0,0,4.11,0,0,0,0,0,0,0,0,0,1,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,zEo9h01hM8jj8dzXiR4Caw,uE1sIGWRJwpLPN858FRPRw,hoEejJj-caMz5sne1RrU1w,4,"2014-09-11 00:00:00",1,0,1,hoEejJj-caMz5sne1RrU1w,Isabel,502,"2008-11-24 00:00:00",212,46,2,17,3.1,5,1,1,0,0,17,15,14,14,10,7
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,sWeBEGxLq_Z8lyflAPLD1w,w6zW6gIyg1sI5V6Wag_SYg,Hon9hQbHwFyiWypGfsbP-g,5,"2016-02-16 00:00:00",0,0,0,Hon9hQbHwFyiWypGfsbP-g,Katrina,8,"2013-02-23 00:00:00",0,0,0,1,4.56,0,0,0,0,0,0,1,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,YsilRWRa542Jecq-hQPhMw,d6_UHGiMQb5_m8mi_tRc2Q,hOPDXzsbQLijK7x4_PrC-A,5,"2009-02-12 00:00:00",0,0,0,hOPDXzsbQLijK7x4_PrC-A,ryan,11,"2008-12-27 00:00:00",0,0,0,1,3.27,0,0,0,0,0,0,0,0,0,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,My9vAiXMxigV4j-b4Bzr5Q,Po0QGzgwFrfnGJEi_akCjA,hp-3zwya_EqIKKucdjgaOA,5,"2017-01-16 00:00:00",1,0,1,hp-3zwya_EqIKKucdjgaOA,David,3,"2013-06-30 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
dZB5VuI4mCVRz8qQUwUgCg,"Krazy Sushi",Centennial,"7160 N Durango Dr, Ste 140","Las Vegas",NV,89149,36.2915,-115.287,3.5,300,1,uTUogPlKMYp1pcDKWKuX-A,dZB5VuI4mCVRz8qQUwUgCg,hP1QzAnBeL46Zy2S8IZxeA,1,"2017-01-09 00:00:00",8,3,1,hP1QzAnBeL46Zy2S8IZxeA,Floren,30,"2014-05-27 00:00:00",2,0,0,0,3.23,0,0,0,0,0,1,1,0,0,1,0
AoGCnRtwifZ2gTGHtg8KTw,"Tokyo Sushi House",Summerlin,"10040 W Cheyenne Ave, Ste 150","Las Vegas",NV,89129,36.2189,-115.314,3,298,0,6_xMRLSVyUmMNMLPH_ZFEQ,AoGCnRtwifZ2gTGHtg8KTw,hp7a4dDL0px7qoxy-wunrw,3,"2015-07-31 00:00:00",2,3,2,hp7a4dDL0px7qoxy-wunrw,Michael,49,"2012-01-22 00:00:00",0,0,0,3,4.06,0,0,0,0,0,1,0,0,0,1,1
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,aTHReZ4r2chu3hsCThpsFg,cNx3qzQ55JXpjZEt4lc7Tg,HphfMpms7soyX8FX5LJoKg,4,"2017-05-16 00:00:00",0,0,0,HphfMpms7soyX8FX5LJoKg,Jordan,14,"2015-06-12 00:00:00",0,0,5,0,4.44,0,0,0,0,0,0,0,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,frNwolrAppfznbOO9fGw8g,pDSl9xdKJCdN4vu8z26cEA,HPJY5cQ7Za6Hi07eB3gvZA,5,"2016-03-20 00:00:00",6,3,6,HPJY5cQ7Za6Hi07eB3gvZA,Bernadette,651,"2007-08-21 00:00:00",1638,298,716,88,4.04,184,12,13,24,1,97,163,257,257,73,47
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,6642rHOL3wphsWKc2Lw4ew,aS1qJzTGyluRT2tJ09Jbaw,HpoHt8OJ0BwFgeIkMA_jZg,5,"2017-12-11 00:00:00",0,0,0,HpoHt8OJ0BwFgeIkMA_jZg,Wheng,2,"2016-05-29 00:00:00",20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,sbnX0XC3FbqZsr3VmN_bVA,d6_UHGiMQb5_m8mi_tRc2Q,HpR-MJc3urSoiSloWfSwiw,2,"2011-08-26 00:00:00",0,1,0,HpR-MJc3urSoiSloWfSwiw,LeeAnn,119,"2011-04-07 00:00:00",165,23,49,3,3.64,19,1,0,0,0,8,16,55,55,8,3
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,aeQ-6kwdydbPpe3qIYG_6w,W90h9VXUSdRz1_uJhweVPQ,hp_Zwy9dbCf6LZ9OpTxjaA,2,"2016-07-12 00:00:00",2,3,0,hp_Zwy9dbCf6LZ9OpTxjaA,Andrew,82,"2011-10-10 00:00:00",72,34,41,4,2.89,1,0,0,0,0,1,1,1,1,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,igZcFxyDP2kFFT2rhP--1w,fTtkz2RhWNAp6jKiIzXf_A,Hq4OsN78lsWhfCXhzEi0Bw,4,"2013-08-03 00:00:00",0,0,0,Hq4OsN78lsWhfCXhzEi0Bw,D,9,"2011-08-23 00:00:00",2,0,0,1,3.44,0,1,0,0,0,0,0,0,0,0,0
cNx3qzQ55JXpjZEt4lc7Tg,"Recess Italian Ice & Desserts","Spring Valley","5035 S Fort Apache Rd, Ste 104","Las Vegas",NV,89148,36.0977,-115.298,4,300,1,-WxfPLvINUosnpjIkZvTcw,cNx3qzQ55JXpjZEt4lc7Tg,hq5en1N5_OKK3Wx6RU2MTw,5,"2017-08-26 00:00:00",1,0,0,hq5en1N5_OKK3Wx6RU2MTw,Aaron,119,"2012-02-22 00:00:00",111,16,79,3,4.19,5,0,0,0,0,4,3,0,0,4,2
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,1eCyCKcdQ-8wEZuLv0riGQ,fTtkz2RhWNAp6jKiIzXf_A,HQF0jsricHg6n35DXjvh3w,5,"2010-01-09 00:00:00",1,0,0,HQF0jsricHg6n35DXjvh3w,Brian,98,"2007-05-04 00:00:00",4,5,2,5,3.98,4,2,0,1,0,1,2,4,4,3,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,mu_TWXWLAw5OrzQ7f0Gp5w,W90h9VXUSdRz1_uJhweVPQ,hqojrGeufv6qYpN00R-OsA,3,"2015-07-25 00:00:00",0,0,0,hqojrGeufv6qYpN00R-OsA,William,1469,"2007-08-07 00:00:00",520,271,317,74,3.53,10,10,4,0,2,38,51,38,38,40,3
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,Qy-5ik41BzMRA-D47NcbDw,oH6QAuoTLFaX97oqqpLTMg,hqTVG-jmbYrw1pFZJa7y7g,4,"2017-02-02 00:00:00",1,1,0,hqTVG-jmbYrw1pFZJa7y7g,EN,17,"2016-07-20 00:00:00",2,2,2,1,4,0,0,0,0,0,0,2,0,0,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,xBVBAQYi6jXa1Tghz0wLAQ,aS1qJzTGyluRT2tJ09Jbaw,HR3qkMgl01pUZZLrQkE8KA,5,"2017-02-02 00:00:00",0,0,0,HR3qkMgl01pUZZLrQkE8KA,Brian,81,"2013-01-25 00:00:00",15,3,10,0,4.76,6,0,0,0,0,4,4,2,2,1,3
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,ghTEKWgoART9aTnWNTSuww,w6zW6gIyg1sI5V6Wag_SYg,hRrW3JAB-6DghITNbMuCpw,5,"2015-07-02 00:00:00",0,1,0,hRrW3JAB-6DghITNbMuCpw,Ann,32,"2009-10-15 00:00:00",40,1,0,1,4.31,0,0,0,0,0,0,2,0,0,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,F0bdZTvQEMlyVNqbAPDrcA,Po0QGzgwFrfnGJEi_akCjA,HTc9vrq0L7r76NxZRHhKnw,2,"2015-06-06 00:00:00",0,0,0,HTc9vrq0L7r76NxZRHhKnw,Glaizll,61,"2010-01-18 00:00:00",9,6,0,3,3.7,2,1,0,0,0,0,0,2,2,1,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,RNY9ntmLhuHp-NCQwkX02Q,uE1sIGWRJwpLPN858FRPRw,HTfS3hSWa1cqmCMqSmEdXw,3,"2017-03-25 00:00:00",0,0,0,HTfS3hSWa1cqmCMqSmEdXw,Nikole,9,"2014-03-10 00:00:00",0,0,0,1,3.78,0,0,0,0,0,0,0,0,0,0,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,EFVbxLpvwOINXevEcpsTKA,fTtkz2RhWNAp6jKiIzXf_A,HTUMKT13YSJLsi3P0TA6UA,4,"2011-02-20 00:00:00",1,1,0,HTUMKT13YSJLsi3P0TA6UA,Shane,265,"2009-06-29 00:00:00",35,13,20,9,3.74,16,5,1,2,0,14,7,17,17,6,3
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,mmdLRM-pvX-H-_0J4YazbQ,EZ4TljJvGenxrkM4JsqtZg,HTUqDkPFnRLwA5CKNliQ-g,5,"2017-05-18 00:00:00",0,0,0,HTUqDkPFnRLwA5CKNliQ-g,Brenda,5,"2017-04-23 00:00:00",0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0
oH6QAuoTLFaX97oqqpLTMg,"Familia Pizzeria",Southwest,"8090 S Durango Dr","Las Vegas",NV,89113,36.0425,-115.278,4,300,1,J9Zxf-PN6FxDeORBRNZZFA,oH6QAuoTLFaX97oqqpLTMg,hu-zRvfB81eM-Js5DRGDxg,5,"2013-01-20 00:00:00",2,0,0,hu-zRvfB81eM-Js5DRGDxg,Jake,19,"2013-01-13 00:00:00",22,0,1,4,3.65,0,1,1,0,0,0,0,2,2,1,0
fTtkz2RhWNAp6jKiIzXf_A,"Capriotti's Sandwich Shop","The Strip","322 W. Sahara","Las Vegas",NV,89102,36.1441,-115.161,4,296,1,iV4oIQ2cpDK10utZ64ak8g,fTtkz2RhWNAp6jKiIzXf_A,HU8KpmF5LxZppkjEOujaoA,1,"2016-12-18 00:00:00",0,0,0,HU8KpmF5LxZppkjEOujaoA,Local,35,"2014-04-17 00:00:00",16,3,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,R_gBUyrEm-a072W2Lvqo0A,EZ4TljJvGenxrkM4JsqtZg,Hubq8S0sM97OUpuaVcZdqA,2,"2017-09-09 00:00:00",6,0,0,Hubq8S0sM97OUpuaVcZdqA,JNickz,4,"2017-03-25 00:00:00",0,0,1,0,3.75,0,0,0,0,0,1,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,VPMNPxIgkcd6s0yJpM-hpg,uE1sIGWRJwpLPN858FRPRw,HunegbY8N9jHa1_dK_pFvw,5,"2016-03-03 00:00:00",0,0,0,HunegbY8N9jHa1_dK_pFvw,Corina,52,"2014-04-11 00:00:00",19,8,1,8,4.44,0,0,0,0,0,0,4,1,1,1,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,Z0xmNutuuOKjVeIRNG1xCQ,uE1sIGWRJwpLPN858FRPRw,HUVcAhJBmqaF9QftcBrygQ,3,"2016-06-11 00:00:00",0,0,0,HUVcAhJBmqaF9QftcBrygQ,Shawn,18,"2011-03-05 00:00:00",4,4,0,1,3.75,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,BhMTrDKVl4X3U6j6aKUExg,uE1sIGWRJwpLPN858FRPRw,HuWEj615KvxRmjJq8JY7Ng,3,"2015-09-08 00:00:00",3,2,5,HuWEj615KvxRmjJq8JY7Ng,Malia,743,"2009-10-21 00:00:00",784,198,448,167,4.11,839,19,9,21,4,212,717,961,961,223,598
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,4twD4pGRpvQEuHSpuXJd4A,Po0QGzgwFrfnGJEi_akCjA,hUzr-j6GXzpeSttMuDXGDw,3,"2016-02-07 00:00:00",1,0,0,hUzr-j6GXzpeSttMuDXGDw,Isay,6,"2015-08-16 00:00:00",2,1,0,0,3.17,0,0,0,0,0,0,1,1,1,0,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,BqSdZItnZzPUvn7pM_S55A,Po0QGzgwFrfnGJEi_akCjA,HVj1QL_RkOvhetbAQCWDpA,5,"2017-01-20 00:00:00",1,0,2,HVj1QL_RkOvhetbAQCWDpA,Dominic,1,"2017-01-20 00:00:00",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,TBhgOUERr2G4sabGSj6lww,W90h9VXUSdRz1_uJhweVPQ,hvqGeLz4fg5_UvPENF4sjQ,3,"2016-10-30 00:00:00",4,1,3,hvqGeLz4fg5_UvPENF4sjQ,Jozlyn,267,"2011-11-22 00:00:00",348,230,318,40,4.53,155,4,2,1,0,36,80,166,166,51,32
W90h9VXUSdRz1_uJhweVPQ,Yusho,"The Strip","3770 Las Vegas Blvd S","Las Vegas",NV,89109,36.1045,-115.177,3,297,0,TVeOE9Ztzg84E-1EOJZRrQ,W90h9VXUSdRz1_uJhweVPQ,hWDybu_KvYLSdEFzGrniTw,3,"2015-04-01 00:00:00",5,4,3,hWDybu_KvYLSdEFzGrniTw,Bruce,8353,"2009-03-08 00:00:00",22628,19263,19369,417,3.58,1294,379,252,19,39,708,2312,1797,1797,933,819
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,GQ1ikQHXgbHaQGU4dPPaLg,w6zW6gIyg1sI5V6Wag_SYg,HwexopWCOQyeykMLsLdFAQ,5,"2017-09-23 00:00:00",0,0,0,HwexopWCOQyeykMLsLdFAQ,Miki,47,"2015-05-04 00:00:00",16,8,7,0,4.94,0,0,0,0,0,0,2,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,HrbcejtEcqbd2a-gvk150w,EZ4TljJvGenxrkM4JsqtZg,HwexopWCOQyeykMLsLdFAQ,5,"2015-07-15 00:00:00",4,4,4,HwexopWCOQyeykMLsLdFAQ,Miki,47,"2015-05-04 00:00:00",16,8,7,0,4.94,0,0,0,0,0,0,2,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,UZKr6yK0lMefxM4GvKaE7g,pDSl9xdKJCdN4vu8z26cEA,hw_ON7ywPHpHY88L8S5udw,1,"2009-04-28 00:00:00",1,1,0,hw_ON7ywPHpHY88L8S5udw,Mishy,13,"2008-11-21 00:00:00",0,0,0,2,3.69,0,0,0,0,0,0,0,0,0,0,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,5uAlpqOQMlm9RK59U_gLMQ,uE1sIGWRJwpLPN858FRPRw,hXa4Y-x3bcVfNkUcuPDLEw,4,"2016-04-26 00:00:00",0,0,0,hXa4Y-x3bcVfNkUcuPDLEw,Wanna,159,"2012-12-28 00:00:00",6,0,0,2,3.37,0,0,0,0,0,2,2,0,0,2,0
uE1sIGWRJwpLPN858FRPRw,"Hershey's Chocolate World","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.102,-115.174,3.5,299,1,ZLseRdM72fR1bYIYFK3IZw,uE1sIGWRJwpLPN858FRPRw,hynf-bEjog17KGKVfLUtig,5,"2015-05-01 00:00:00",0,0,0,hynf-bEjog17KGKVfLUtig,Scott,9,"2009-01-25 00:00:00",0,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0
aS1qJzTGyluRT2tJ09Jbaw,"Magal BBQ",Chinatown,"4240 Spring Mountain Rd","Las Vegas",NV,89102,36.1268,-115.197,4.5,299,1,8Zhx56N48uIL7o0M-6ZtgA,aS1qJzTGyluRT2tJ09Jbaw,hynR5BfIn75dLv1UXSt3qA,4,"2017-11-05 00:00:00",0,0,0,hynR5BfIn75dLv1UXSt3qA,Michele,2,"2017-05-15 00:00:00",6,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Northwest,"7101 W Craig Rd","Las Vegas",NV,89129,36.24,-115.25,3.5,297,1,_Y8t3XoGEMF9eJfm281sdQ,EZ4TljJvGenxrkM4JsqtZg,hYqa9oH31_-T0aS4KK2FOA,5,"2010-08-10 00:00:00",2,1,1,hYqa9oH31_-T0aS4KK2FOA,Eric,5,"2010-07-30 00:00:00",3,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,PraShGpsAB12kP6_6D2F2Q,78XbdLi5e42XDxgnxuYacg,HYRHPLKamrsgDqoYjUwC6Q,5,"2014-10-24 00:00:00",4,0,3,HYRHPLKamrsgDqoYjUwC6Q,Tom,17,"2012-05-18 00:00:00",1,0,0,0,3.32,0,0,0,0,0,0,1,1,1,1,0
Po0QGzgwFrfnGJEi_akCjA,"KG BBQ",Chinatown,"4355 Spring Mountain Rd, Ste 201","Las Vegas",NV,89102,36.1259,-115.198,3,299,1,N05vk_e_dYGqJ4B1URKe3A,Po0QGzgwFrfnGJEi_akCjA,hySGxeh5DlW6IQktIfS4tA,5,"2015-03-02 00:00:00",0,0,0,hySGxeh5DlW6IQktIfS4tA,Samantha,12,"2015-03-02 00:00:00",47,0,1,0,4.5,0,0,0,0,0,0,0,0,0,0,0
pDSl9xdKJCdN4vu8z26cEA,"Coyote Ugly Saloon","The Strip","3790 Las Vegas Blvd S","Las Vegas",NV,89109,36.1015,-115.174,2.5,297,1,u1rmWr0hvKibWaqcqsT4gQ,pDSl9xdKJCdN4vu8z26cEA,HZ3Cj3ne6YT54CwlLjIqtQ,1,"2010-12-01 00:00:00",7,11,4,HZ3Cj3ne6YT54CwlLjIqtQ,Cali,351,"2008-04-18 00:00:00",168,87,88,40,3.39,67,5,7,6,6,55,134,119,119,27,26
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,OxFQBleZ6WniswofhNotoQ,w6zW6gIyg1sI5V6Wag_SYg,Hze9r06sEb-EXEFPwwBTIA,5,"2015-09-03 00:00:00",3,3,2,Hze9r06sEb-EXEFPwwBTIA,Jason,80,"2010-01-23 00:00:00",46,24,15,18,3.94,25,6,3,2,2,28,82,61,61,26,4
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,ofhgAGJTS9e7UVFnxnPvuw,78XbdLi5e42XDxgnxuYacg,hzKoEqVEBlVb_DSz82Zijg,4,"2013-01-26 00:00:00",2,0,1,hzKoEqVEBlVb_DSz82Zijg,PeggyZino,44,"2010-10-14 00:00:00",7,5,3,2,3.25,0,0,2,0,0,2,2,1,1,0,0
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,ZY9Ab_IHQJf_AUS9X3JQMg,d6_UHGiMQb5_m8mi_tRc2Q,hzKQOJI8-7TM-BstJpSVCA,3,"2011-08-20 00:00:00",1,3,0,hzKQOJI8-7TM-BstJpSVCA,Amanda,1346,"2009-09-26 00:00:00",1613,482,1756,143,3.56,169,20,4,3,1,233,292,320,320,104,84
d6_UHGiMQb5_m8mi_tRc2Q,"Mermaid's Casino",Downtown,"32 Fremont St","Las Vegas",NV,89136,36.1715,-115.145,3.5,298,0,clYhqGGqv3Uv6dR395MF9g,d6_UHGiMQb5_m8mi_tRc2Q,HZMP5Iau-u9K9MhFrvFczQ,4,"2011-07-11 00:00:00",0,1,0,HZMP5Iau-u9K9MhFrvFczQ,Troy,351,"2011-01-24 00:00:00",460,306,295,32,3.55,74,9,2,1,1,52,98,104,104,63,25
w6zW6gIyg1sI5V6Wag_SYg,"Teppan Bento",Southeast,"467 E Silverado Ranch, Unit 125","Las Vegas",NV,89183,36.0125,-115.153,4.5,299,1,hm7-vmd9zsmBCPomy6kB6g,w6zW6gIyg1sI5V6Wag_SYg,hZR7YvZK5KiJnF2b2YsrHQ,4,"2016-03-29 00:00:00",0,0,0,hZR7YvZK5KiJnF2b2YsrHQ,Jadey,39,"2010-08-02 00:00:00",5,2,4,3,4.6,1,1,0,0,0,0,0,0,0,3,0
78XbdLi5e42XDxgnxuYacg,"Ohjah Japanese Steakhouse Sushi & Hibachi Flamingo","Spring Valley","10144 W Flamingo Rd","Las Vegas",NV,89147,36.1154,-115.314,4.5,299,1,HF9qqKSIAoDbG7gZZOAwkw,78XbdLi5e42XDxgnxuYacg,HZVcSn_GL7bb7ldMzcMKuA,4,"2013-05-15 00:00:00",1,0,1,HZVcSn_GL7bb7ldMzcMKuA,Brian,36,"2011-09-09 00:00:00",8,0,0,1,3,0,0,0,0,0,2,0,2,2,0,0
